,dropped_frames_mean,dropped_frames_std,dropped_frames_amax,fps_mean,fps_std,bitrate_mean,bitrate_std,rtt_mean,rtt_std,timestamp_ptp
4057,0.0,0.0,0.0,17.21268656716418,12.856289628718573,1427.30223880597,1215.4200897022795,112.2910447761194,7.820384989005645,0 days 00:22:30
4058,0.17391304347826086,3.822132343623636,84.0,30.366459627329192,7.247282599334143,1110.751552795031,1007.7244467375806,117.54658385093168,23.52167279346454,0 days 00:40:25
4059,0.0,,0.0,57.0,,0.0,,0.0,,0 days 00:00:00
4060,0.09230769230769231,1.0524696231684352,12.0,41.19230769230769,10.60648927724497,1230.5923076923077,1116.3738829137835,48.207692307692305,23.144539481518496,0 days 00:10:45
4061,0.4221938775510204,5.635960736050435,91.0,48.827806122448976,8.140195100800343,8731.42857142857,7962.499979489586,54.20918367346939,20.892099305270662,0 days 01:05:15
4062,1.2208955223880598,9.680185443896777,114.0,49.10746268656717,9.09970208341057,8357.116417910447,4646.730879537262,78.4134328358209,5.8942447550473345,0 days 00:55:45
4063,0.30493273542600896,4.55361680524049,68.0,53.10762331838565,5.2019647363984545,4421.300448430493,6533.723148718414,12.538116591928251,13.68359081886245,0 days 00:20:15
4064,0.0,0.0,0.0,27.87441860465116,2.634786432251667,5085.041860465116,4248.216589326433,55.77209302325581,4.418436606694837,0 days 00:17:50
4065,0.20238095238095238,3.709704134011871,68.0,43.169642857142854,7.975958344541383,9846.5,6174.961105684506,60.50297619047619,1.8752090620240414,0 days 00:27:55
4066,5.9411764705882355,28.175423820831284,219.0,49.8235294117647,15.27668019838555,2242.2823529411767,2658.4079749401144,210.12941176470588,259.7488449318667,0 days 00:14:05
4067,0.0,0.0,0.0,29.82016806722689,1.9006281006796306,16475.670588235294,5443.481072276682,28.060504201680672,7.308016659084762,0 days 00:52:20
4068,0.0,0.0,0.0,39.51127819548872,12.892102669178017,1564.451127819549,1281.8485791193846,233.70676691729324,1.5848810054138103,0 days 00:11:00
4069,0.0,0.0,0.0,26.61111111111111,2.9781769721430678,1049.8222222222223,1098.2404474428633,217.75555555555556,0.4574258977529366,0 days 00:07:25
4070,0.0,0.0,0.0,28.666666666666668,3.0887262560896316,1317.3666666666666,1916.0049759371952,215.26666666666668,0.6914918072835238,0 days 00:02:25
4071,0.0,0.0,0.0,28.692240627724498,2.566917058454801,6741.134699215344,4723.324175798305,11.9128160418483,5.989835961763161,0 days 03:13:40
4072,0.0,0.0,0.0,29.80647291941876,1.45300849446584,9718.74966974901,2399.5616137024476,13.908190224570674,2.6389024187505656,0 days 02:06:20
4073,0.0,0.0,0.0,29.976303317535546,0.3767690913012758,7288.620853080569,4504.311996186992,12.789099526066352,1.1432231987816535,0 days 00:35:35
4074,0.0,0.0,0.0,28.069844789356985,2.6640617596301515,6542.59645232816,4856.251788465355,12.917960088691796,1.6750201836089746,0 days 01:15:50
